Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Size (product.metafields.shopify.size),Vehicle drive/handling features (product.metafields.shopify.vehicle-drive-handling-features),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / International,Price / International,Compare At Price / International,Status
rb-engine-graphic-hoodie,RB Engine Graphic Hoodie,"<p data-mce-fragment=""1"">High quality print on a AS Colour Hoodie with one of a kind RB engine design.<br>All RB lovers,  this Hoodie is for you!<br data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><em data-mce-fragment=""1"">*Please allow 7-14 working days for printing &amp; shipping! </em></p>
<!---->",Zoo Performance,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Merchandise,"",true,Size,small,product.metafields.shopify.size,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/RB.jpg?v=1720427941,1,"",false,,,,,,,,,,,,,,,,,,,small; medium; large; xl; xxl; xxxl; 4xl; 5-xl,,,kg,,,true,,,true,,,active
rb-engine-graphic-hoodie,,,,,,,,,medium,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/hoodiefront.jpg?v=1718176172,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-hoodie,,,,,,,,,large,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-hoodie,,,,,,,,,xl,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-hoodie,,,,,,,,,xxl,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-hoodie,,,,,,,,,xxxl,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-hoodie,,,,,,,,,4xl,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-hoodie,,,,,,,,,5-xl,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-t-shirt,RB Engine Graphic T-Shirt,"<p data-mce-fragment=""1"">High quality print on a AS Colour T-Shirt with one of a kind RB engine design.<br>All RB lovers,  this T-Shirt is for you!<br data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><em data-mce-fragment=""1"">*Please allow 7-14 working days for printing &amp; shipping! </em></p>
<!---->",Zoo Performance,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Merchandise,"",true,Size,small,product.metafields.shopify.size,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/RfBtshirt_final.jpg?v=1720427902,1,"",false,,,,,,,,,,,,,,,,,,,small; medium; large; xl; xxl; xxxl; 4xl; 5xl,,,kg,,,true,,,true,,,active
rb-engine-graphic-t-shirt,,,,,,,,,medium,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/T-Shirt_Front.jpg?v=1718176104,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-t-shirt,,,,,,,,,large,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-t-shirt,,,,,,,,,xl,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-t-shirt,,,,,,,,,xxl,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-t-shirt,,,,,,,,,xxxl,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-t-shirt,,,,,,,,,4xl,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rb-engine-graphic-t-shirt,,,,,,,,,5xl,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-hoodie,LS Engine Graphic Hoodie,"<p data-mce-fragment=""1"">High quality print on a AS Colour Hoodie with one of a kind LS engine design.<br>All LS lovers,  this hoodie is for you!<br data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><em data-mce-fragment=""1"">*Please allow 7-14 working days for printing &amp; shipping! </em></p>
<!---->",Zoo Performance,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Merchandise,"",true,Size,small,product.metafields.shopify.size,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/ls_hoodie_back2.jpg?v=1718176048,1,"",false,,,,,,,,,,,,,,,,,,,small; medium; large; xl; xxl; xxxl; 4xl; 5xl,,,kg,,,true,,,true,,,active
ls-engine-graphic-hoodie,,,,,,,,,medium,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/hoodie_front_31f5c426-c5c5-4d74-8157-fdabdd338ba7.jpg?v=1718175898,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-hoodie,,,,,,,,,large,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-hoodie,,,,,,,,,xl,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-hoodie,,,,,,,,,xxl,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-hoodie,,,,,,,,,xxxl,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-hoodie,,,,,,,,,4xl,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-hoodie,,,,,,,,,5xl,,,,,,,,"",1000.0,,deny,manual,60.00,70.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-t-shirt,LS Engine Graphic T-Shirt,"<p data-mce-fragment=""1"">High quality print on a AS Colour T-Shirt with one of a kind LS engine design.<br>All LS lovers,  this T-Shirt is for you!<br data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><em data-mce-fragment=""1"">*Please allow 7-14 working days for printing &amp; shipping! </em></p>
<!---->",Zoo Performance,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Merchandise,"",true,Size,small,product.metafields.shopify.size,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/LS.jpg?v=1718175464,1,"",false,,,,,,,,,,,,,,,,,,,small; medium-1; large; xl; xxl; xxxl; 4xl; 5xl,,,kg,,,true,,,true,,,active
ls-engine-graphic-t-shirt,,,,,,,,,medium-1,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/T-ShirtFront.jpg?v=1718175464,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-t-shirt,,,,,,,,,large,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-t-shirt,,,,,,,,,xl,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-t-shirt,,,,,,,,,xxl,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-t-shirt,,,,,,,,,xxxl,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-t-shirt,,,,,,,,,4xl,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-engine-graphic-t-shirt,,,,,,,,,5xl,,,,,,,,"",1000.0,,deny,manual,40.00,50.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ls-manifold-turbo-kit,LS MANIFOLD / TURBO KIT,"<div class=""x11i5rnm xat24cr x1mh8g0r x1vvkbs xtlvy1s x126k92a"">
<div dir=""auto"">We are proud to release our early model Holden Commodore LS Manifold and custom LS Turbo Kit.</div>
<div dir=""auto""><br></div>
<div dir=""auto"">We’ve partnered up with some awesome local people and businesses who have been in the industry for many years to develop these kits and they are engineered and manufactured right here in Australia. </div>
<div dir=""auto""><br></div>
<div dir=""auto"">It’s a 4 into 1 merge collector, NB40 steam pipe runner, NB65 merge to T4, T6 or V-Band flange including a <span>wastegate provision (when a Zoo Performance wastegate is purchased) and</span> finished with a 3” stainless steel crossover with a flex join.</div>
</div>
<div class=""x11i5rnm xat24cr x1mh8g0r x1vvkbs xtlvy1s x126k92a"">
<div dir=""auto"">
<span class=""html-span xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x1hl2dhg x16tdsg8 x1vvkbs""><a tabindex=""-1""></a></span>We're providing this as either a manifold only or optioned up kit including your choice of turbo, wastegate, intercooler, BOV and heat proof products. <br><br>You can custom order your kit to opt for wastegate merge for in guard placement for a tidier bay, EGT ports and your choice of our high temp ceramic coating colours. <br><br>If you are fitting a non-Zoo Performance wastegate, please advise brand,sizing &amp; flange so we can include provisions.</div>
<div dir=""auto"">
<br><span style=""text-decoration: underline;""><strong>Suits Models:</strong></span>
</div>
<div dir=""auto"">HOLDEN COMMODORE</div>
<div dir=""auto"">VB, VC, VH, VK, VL, VN, VP, VR, VS</div>
<div dir=""auto""><br></div>
<div dir=""auto""><span style=""text-decoration: underline;""><strong>Manifolds Only:</strong></span></div>
<div dir=""auto"">-  Manifold with your choice of inlet and colours including <span>High Temp Black or Thermal Ceramic Coated. </span>
</div>
<div dir=""auto""><br></div>
<div dir=""auto""><span style=""text-decoration: underline;""><strong>LS Turbo Kit: </strong></span></div>
<div dir=""auto""><strong>Automatically receive 15% off our performance parts when purchased as a package.  <br><br></strong></div>
<div dir=""auto"">- Manifold  (High Temp Black or Thermal Ceramic Coated)</div>
<div dir=""auto"">- NB40 Steam Pipe Runners</div>
<div dir=""auto"">- NB65 Merge to T6 Flange or V-Band</div>
<div dir=""auto"">- 3"" Stainless Steel Crossover with Flex Join</div>
<div dir=""auto"">- Turbo &amp; Turbo Beanie</div>
<div dir=""auto"">- Intercooler </div>
<div dir=""auto"">- Wastegate &amp; Wastegate Beanie</div>
<div dir=""auto"">- BOV</div>
<div dir=""auto"">- Other heat management items <br><br>(If you require your turbo without oil feed please contact us directly)<br><br><em><strong>Min 4 week leadtime</strong></em><br><br>
</div>
</div>",Zoo Performance,Vehicles & Parts > Vehicle Parts & Accessories,"","Holden, ls, ls1, ls2, ls3, vb, vc, ve, vf, vh, vk, vl, vn, vp, vr, vs",true,Title,Default Title,,,,,,,,"",40000.0,,deny,manual,2999.00,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/Pic2.jpg?v=1716603969,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ls-manifold-turbo-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG-7414.jpg?v=1716603969,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ls-manifold-turbo-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG-7415.jpg?v=1716603969,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ls-manifold-turbo-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG-7413.jpg?v=1716603969,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ls-manifold-turbo-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG-7417.jpg?v=1716603969,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ls-manifold-turbo-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/Cerakote-Burnt-Bronze_d89482d9-bb9c-4eaa-964f-8defd77db8a4.jpg?v=1716603969,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ls-manifold-turbo-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/Glacier-Titanium-Bright-Titanium_03522ff9-475f-4504-8fce-201bd949016b.jpg?v=1716603969,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ls-manifold-turbo-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/Glacier-Black-Satin-Finish_809d15b8-9861-4e6b-b083-e77e294a4701.jpg?v=1716603969,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-litre-aluminium-catch-cans-with-drain-tap,2 Litre Aluminium Catch Cans with drain tap,"<p>2 Litre aluminium catch can with drain tap<br><br>Designed for amazing appearance,  simple mounting and high performance applications.<br>Our catch cans are precision robot welded using high quality 5052 aluminium. <br><br>Using a tapered -AN10 banjo style plug to achieve a spill free solution while draining and each catch can is supplied with a Zoo Performance baffled breather filter to prevent carbon build up and is essential in removing PCV oil before it travels through your precious engine.</p>
<p><span style=""font-size: 0.875rem;"">-10 ORB FITTINGS REQUIRED</span><br></p>
<p><strong style=""font-size: 0.875rem;"">- 2LT:</strong><span style=""font-size: 0.875rem;""> 280mm overall height,  160mm wide,  125mm deep<br></span><strong style=""font-size: 0.875rem;"">- BREATHER/FILTER:</strong><span style=""font-size: 0.875rem;""> AN12 Female Port, 90mm height, 75mm wide</span></p>",Zoo Performance,Uncategorized,Oil,"180, 180sx, 1jz, 2jz, 350, 350z, 4g63, ba, barra, bmw, chevy, commodore, coyote, Cresida, evo, falcon, Fg, ford, gtr, Holden, hq, jz, landcruiser, ls, ls1, ls2, ls3, Mitsubishi, Monaro, mustang, Nissan, r32, r33, r34, r35, rally, rb, rb25, rb26, rb30, s14, s15, Saura, silvia, skyline, sr20, Subaru, Supra, Toyota, TRADE, v6, v8, ve, vf, vh, vk, vl, wrx, xr, xr6, xy",true,Size,2 LITRE,,Color,BLACK,,,,,ZOO-VP-02707,2000.0,,deny,manual,185.49,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/catchcan_abf213e3-afb4-4dcb-a2be-9c06b3e7d843.jpg?v=1713330456,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/ZOOVP02706RIGHTSIDE.png?v=1713327372,kg,,,true,,,true,,,active
2-litre-aluminium-catch-cans-with-drain-tap,,,,,,,,,2 LITRE,,,SILVER,,,,,ZOO-VP-02707S,2000.0,,deny,manual,185.49,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/ZOOVP02706LEFTSIDE.png?v=1713327372,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/sILVER_634b1bf4-18da-4e6f-80fc-5aaf3f63e512.png?v=1713327373,kg,,,,,,,,,
2-litre-aluminium-catch-cans-with-drain-tap,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/ZOOVP02706RIGHTSIDE.png?v=1713327372,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-litre-aluminium-catch-cans-with-drain-tap,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/sILVER_634b1bf4-18da-4e6f-80fc-5aaf3f63e512.png?v=1713327373,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-performance-axles-made-to-your-specs,Custom Performance Axles -  Made to your specs!,"<div data-mce-fragment=""1"">
<span data-mce-fragment=""1""><span data-mce-fragment=""1"">Zoo Performance have been manufacturing our own custom axles for over 2 years and they have been produced with extreme durability to suit all types of performance cars including speedway, drag cars, road or rally racing. <br><br></span></span>
<div data-mce-fragment=""1""><span data-mce-fragment=""1"">We offer the highest quality axles made from the perfect combination of heat treated shafts made from from 40CrNi2Si2MoVA steel and flanges from high quality structural carbon 55 grade steel and they are made to be pushed to their limits in any motorsport.</span></div>
<div data-mce-fragment=""1"">
<br><span data-mce-fragment=""1"">We have a few options available starting with custom axles rated to 1200HP and also a monster 2000HP set, </span><span style=""font-size: 0.875rem;""> all of our axles are custom made with precision accurancy from your supplied measurements.</span>
</div>
<span data-mce-fragment=""1""><br>If you are looking to upgrade your axles or replace your current set, please contact the team today. We are more than happy to guide you through the process from start to finish.<br><br>Please note** <br>Approx 5-7mm of lateral play is required per axle,  adjustment of suspension may be required to allow the recommended play. <br><br></span><br>
</div>
<div data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><br>
</div>
<div data-mce-fragment=""1""><span data-mce-fragment=""1""><br></span></div>",Zoo Performance,Uncategorized,Axles,"180, 180sx, 1jz, 2jz, 350, 350z, 4g63, ba, barra, bmw, chevy, commodore, coyote, cresida, evo, falcon, Fg, ford, gtr, Holden, hq, jz, landcruiser, ls, ls1, ls2, ls3, Mitsubishi, Monaro, mustang, Nissan, r32, r33, r34, r35, rally, rb, rb25, rb26, rb30, s14, s15, saura, silvia, skyline, special, sr20, Subaru, supra, Toyota, v6, v8, ve, vf, vh, vk, vl, wrx, xr, xr6, xy",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG_3968.jpg?v=1713313611,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
custom-performance-axles-made-to-your-specs,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG_9577.jpg?v=1713313611,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-performance-axles-made-to-your-specs,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG_5337.jpg?v=1713313707,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-performance-axles-made-to-your-specs,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG_5211.jpg?v=1713313611,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-performance-axles-made-to-your-specs,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG_9086.jpg?v=1713313612,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-performance-axles-made-to-your-specs,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG_5463.jpg?v=1713313611,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-performance-axles-made-to-your-specs,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG_3273.jpg?v=1713313611,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
custom-performance-axles-made-to-your-specs,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/Diagram_1.jpg?v=1732856840,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zoo-performance-stickers,Zoo Performance Stickers,"<p data-mce-fragment=""1"">Give your car an awesome new look with our Zoo Performance stickers.</p>
<p>Our stickers are printed on a high quality vinyl with a UV laminate applied over the print to ensure they are weather, dirt and grime resistant.</p>
<ul data-mce-fragment=""1"">
<li>Easy Apply – Bubble free</li>
<li>Die cut to shape </li>
<li>Waterproof and UV resistant</li>
</ul>
<p data-mce-fragment=""1"">Size Options</p>
<ul>
<li>130mm x 80mm</li>
<li>300mm x 200mm</li>
</ul>
<p data-mce-fragment=""1""> </p>",Zoo Performance,Uncategorized,"",stickers,true,Size,Small (130mm x 80mm),,,,,,,,"",150.0,shopify,deny,manual,10.00,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG_5510_7b3ce966-9a4f-4fb4-b2a1-64bc274a2719.jpg?v=1712802446,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG_5510_7b3ce966-9a4f-4fb4-b2a1-64bc274a2719.jpg?v=1712802446,kg,,,true,,,true,,,active
zoo-performance-stickers,,,,,,,,,Large (300mm x 200mm),,,,,,,,"",0.0,shopify,deny,manual,15.00,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/logonoshadow.jpg?v=1712802446,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG_5510_7b3ce966-9a4f-4fb4-b2a1-64bc274a2719.jpg?v=1712802446,kg,,,,,,,,,
zoo-performance-stickers,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/IMG_5355.jpg?v=1712802445,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zoo-performance-stickers,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/C270204A-66C8-42BA-A8A2-C776BF250629.jpg?v=1712808664,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zoo-performance-stickers,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/F5C49A3B-5998-4517-8911-37512831C1E7.jpg?v=1712808665,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gtr-style-2-4-piston-calipers,GTR Style 2 / 4 Piston Calipers,"<p>Introducing our redeveloped high performance designed GTR-style 2 and 4 piston calipers. Eliminating the need to source, rebuild and freshen up old clapped out calipers,  we have a game-changing solution for you.<br><span><br>Engineered and manufactured in Australia using state of the art casting technology &amp; CNC machining for a precision high-quality finish. <br><br></span><span>Perfectly suited to pair with our newly released E-Brake <br><br></span><strong data-mce-fragment=""1"">Specifications:<br data-mce-fragment=""1""></strong>Suitable or compatible with Nissan S Chassis:  S13, S14, S15, C33, A31 and GTR32, GTR33 &amp; GTR34<strong data-mce-fragment=""1""><br data-mce-fragment=""1""></strong><br>Material: Cast Aluminium<br>Mounting Bolt Thread:  M10 * 1.25</p>
<p>Front Rotors:<br></p>
<ul>
<li>Diameter 280mm</li>
<li>Original Thickness 30mm</li>
<li>Replacement / Minimum Thickness: 28mm</li>
</ul>
<p>Rear Rotors:</p>
<ul>
<li>Diameter 258mm</li>
<li>New Thicknesss: 9mm </li>
<li>
<span data-mce-fragment=""1"">Replacement / Minimum </span>Thickness 8mm</li>
</ul>
<p><br><br></p>",Zoo Performance,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Braking,Calipers,"gtr, Nissan, r32, r33, r34, s13, s14, s15, skyline, sr20",true,Size,2 Piston (Set of 2 Calipers),,,,,,,,"",3000.0,shopify,deny,manual,989.00,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/brakes1.jpg?v=1708318749,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/brakes2.jpg?v=1708318750,kg,,,true,,,true,,,active
gtr-style-2-4-piston-calipers,,,,,,,,,4 Piston  (Set of 2 Calipers),,,,,,,,"",3000.0,shopify,deny,manual,1099.00,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/files/brakes2.jpg?v=1708318750,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/gtrbakes.jpg?v=1708325114,kg,,,,,,,,,
gtr-style-2-4-piston-calipers,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/brakes3.jpg?v=1708318749,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gtr-style-2-4-piston-calipers,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/brakes4.jpg?v=1708318749,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gtr-style-2-4-piston-calipers,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/brakes5.jpg?v=1708318748,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gtr-style-2-4-piston-calipers,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/gtrbakes.jpg?v=1708325114,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gtr-style-2-4-piston-calipers,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/GTRbrakes.jpg?v=1708325114,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gtr-style-2-4-piston-calipers,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/files/GTRbrakes3.jpg?v=1708325114,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
